9.040136874293173605e+03
8.509338895710396173e+03
8.499834508231389918e+03
7.650667210595585857e+03
2.497579304695616429e+03
1.017530630463323860e+03
3.078607776037067012e+01
3.078607776037067012e+01
3.078607776037067012e+01
5.027486528688937639e+00
