7.054405853459637221e+00
1.212852944291772511e-01
5.190061726583836132e-02
1.697362155967587155e-03
5.440877204172708250e-05
5.652256172085091145e-06
2.883865070987846839e-06
4.016835540773078060e-07
1.670970050214512506e-08
5.991601602570269793e-11
2.836829769278677269e-12
4.236282416375162020e-13
4.706720564791429107e-15
1.740339780310762519e-15
5.455482053278244491e-16
1.370803210203114055e-16
1.702460747924950202e-18
1.199199550584684222e-18
1.111817145373342302e-19
3.107647528535695434e-20
2.411772410762979795e-21
4.333836563804021552e-23
6.430815803337396200e-24
7.874317113504849335e-25
8.293375410899338499e-26
1.769672724886653247e-26
2.099080214568165188e-28
9.232683991402247724e-29
2.158825986609155595e-32
6.322126353493599399e-34
7.145169366592839415e-35
9.569700795815543653e-36
6.677644312093125563e-37
4.964088825415366569e-37
6.202575437051080446e-40
1.020950251636552024e-40
3.880280481348556346e-42
1.127579868269780489e-42
1.561448835808047131e-43
2.503347362318922469e-44
2.285455402847451831e-45
2.453228680195501230e-47
1.229572084015782533e-48
5.155336350703007998e-49
1.210884350910966745e-49
3.627048508154783812e-51
1.134798710068675454e-51
5.841636775249618005e-53
2.355023057020075199e-53
9.855752526645733528e-59
4.509639889103326618e-59
9.069716906021341840e-61
1.591425020280874533e-61
5.906794575129774058e-63
2.507393686120652163e-63
6.829624051860623332e-65
2.208840274095598809e-66
1.392234845104384840e-68
1.136888103818744350e-69
1.015551868290790632e-69
3.581885726157223982e-71
5.490852970868810961e-72
7.637613257278034756e-75
5.259863735864350667e-76
2.796037169212887146e-76
4.730171304569995891e-79
4.787318824730325307e-80
8.681754701690898869e-81
1.292289650844667680e-83
1.992844883355413256e-84
7.758462356801071042e-85
5.028715280994274503e-86
6.694312476800836733e-87
7.582688911487773228e-88
3.111324164009457046e-90
2.976451737041378671e-91
6.673264925514823756e-93
4.886119036416638723e-93
6.307922504533205454e-97
2.367081383571539677e-97
3.183086515438936929e-99
1.077641508209847722e-99
3.587315153663363355e-102
2.476223692179718454e-103
4.410749776801420748e-104
2.879918980640496540e-106
2.384460321656837219e-106
3.581421144165967137e-107
6.468438167787589357e-108
9.057376368686876518e-111
2.300854657897913510e-111
2.997546305830406651e-112
